,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
194,0.0,0.97,0.0,0.97,0.06,0.03,0.7,0.53,0.31,0.18,0.02,1.0,0.49,0.74,0.65,0.59,0.29,0.04,0.5,0.42,0.23,0.22,0.72,0.14,0.29,0.32,0.3,0.0,0.06,0.03,0.08,0.5,0.24,0.64,0.45,0.43,0.24,0.61,0.11,0.32,0.17,0.14,1.0,0.91,0.94,0.94,0.87,0.37,0.42,0.0,0.02,0.0,0.41,0.39,0.49,0.51,0.04,0.04,0.04,0.04,0.94,0.01,1.0,1.0,1.0,1.0,0.8,0.91,0.16,0.13,0.5,0.0,0.97,0.9,0.4,0.5,0.71,0.0,0.11,0.18,0.16,0.14,0.26,0.26,0.31,0.28,0.21,0.42,0.19,0.0,0.0,0.04,0.78,0.7,0.74,0.71,0.06983673234632837,0.2174212849556044,0.9251558289123921,0.24586125790613864,0.0960126020209704,0.21348898357590795,0.3541800310047716,0.21751991756155528,0.6724907971799783,0.7208460136814691,0.21408564843712508,0.12491841929636566,0.09516236422053004,0.2643985717865558,0.07907969539136675,0.5531553478490587,0.32640982826476594,0.02,0.16,0.08,0.15375662736930462,0.07644352387398212,0.7030079460119976,0.43252257227918695,0.0,0.19332018659630656,0.02
195,0.0,0.59,0.01,0.99,0.05,0.01,0.35,0.41,0.27,0.26,0.02,0.86,0.68,0.85,0.38,0.67,0.28,0.11,0.44,0.64,0.48,0.46,0.0,0.0,0.49,0,0.56,0.0,0.04,0.09,0.21,0.44,0.32,0.69,0.41,0.4,0.22,0.62,0.21,0.42,0.24,0.23,0.59,0.88,0.88,0.91,0.86,0.68,0.6,0.0,0.07,0.0,0.14,0.11,0.14,0.14,0.03,0.02,0.02,0.02,0.95,0.02,0.27,0.29,0.63,0.64,0.29,0.93,0.04,0.29,0.5,0.0,0.92,0.89,0.34,0.29,0.46,0.04,0.0,0.52,0.49,0.49,0.48,0.63,0.79,0.64,0.37,0.55,0.31,0.0,0.0,0.09,0.85,0.81,0.83,0.9,0.07065962747815813,0.2174570988767198,0.9254522594012111,0.24537684164623197,0.09602924272120594,0.21568045435806926,0.3477252628632882,0.21749557098432848,0.7121557395945639,0.7230167232329817,0.22127004851388943,0.13266282750668185,0.1091813251489635,0.2581955222039067,0.07807680405634773,0.5625864093375907,0.29778729707774,0.04,0.07,0.14,0.15972783592179873,0.07437379634277785,0.7018968334058582,0.4192082239003261,0.0,0.19944605798843806,0.03
196,0.01,0.58,0.01,0.98,0.05,0.01,0.7,0.73,0.62,0.15,0.02,0.69,0.46,0.81,0.37,0.46,0.18,0.14,0.29,0.44,0.34,0.33,0.19,0.3,0.24,0.09,0.28,0.0,0.1,0.16,0.15,0.45,0.19,0.71,0.31,0.51,0.27,0.51,0.38,0.63,0.43,0.42,0.44,0.68,0.75,0.7,0.72,0.69,0.81,0.0,0.2,0.0,0.68,0.54,0.6,0.54,0.18,0.12,0.12,0.1,0.92,0.01,0.09,0.1,0.47,0.52,0.35,0.69,0.05,0.52,0.5,0.04,0.37,0.65,0.43,0.73,0.69,0.07,0.26,0.28,0.28,0.28,0.44,0.43,0.47,0.44,0.34,0.45,0.51,0.0,0.0,0.1,0.6,0.43,0.59,0.44,0.06986037244661158,0.21744753479963103,0.9243552828414981,0.24589983331123919,0.09446042399365762,0.2118482446030474,0.348336342129577,0.21750739989666867,0.7222181891656039,0.709095760869152,0.2198353476242082,0.13339244675896272,0.11597569645202244,0.2579759542811233,0.07487475304176266,0.5582028577833067,0.3056334412708621,0.11,0.03,0.04,0.15493008779143358,0.07507862237978757,0.6942606029487086,0.45070841412289864,0.0,0.19493605442500916,0.01
197,0.2,0.44,1.0,0.19,0.07,0.02,0.46,0.54,0.37,0.45,0.22,1.0,0.17,0.45,0.13,0.25,0.55,0.58,0.46,0.2,0.2,0.33,0.19,0.23,0.23,0.23,0.33,0.27,0.6,0.39,0.52,0.25,0.5,0.4,0.23,0.53,0.4,0.34,0.68,0.53,0.73,0.74,0.53,0.27,0.23,0.34,0.21,0.54,0.56,0.24,0.74,0.02,0.34,0.35,0.4,0.46,0.05,0.04,0.04,0.05,0.93,0.04,0.38,0.32,0.43,0.45,0.44,0.38,0.22,0.58,0.0,0.36,0.51,0.39,1.0,0.7,0.4,0.54,0.27,0.09,0.08,0.09,0.12,0.19,0.24,0.24,0.62,0.49,0.49,0.14,0.0,0.05,0.71,0.48,0.66,0.54,0.01,0.06,0.98,0.08,0.02,0.05,0.23,0.06,0.52,0.51,0.78,0,0,0.54,0.12,0.21,0.06,0.18,0.18,0.35,0.11,0,0.8,0,1.0,0.02,0.41
198,0.09,0.39,0.02,0.89,0.2,0.07,0.37,0.43,0.27,0.47,0.11,1.0,0.23,0.39,0.28,0.37,0.52,0.72,0.57,0.26,0.27,0.27,0.19,0.18,0.13,0.22,0.37,0.08,0.37,0.2,0.32,0.25,0.58,0.36,0.19,0.5,0.33,0.43,0.72,0.3,0.79,0.79,0.38,0.48,0.52,0.5,0.57,0.33,0.35,0.03,0.18,0.02,0.16,0.38,0.46,0.62,0.04,0.09,0.1,0.12,0.91,0.09,0.21,0.2,0.39,0.36,0.45,0.4,0.2,0.53,0.5,0.06,0.85,0.43,0.18,0.29,0.73,0.18,0.26,0.21,0.21,0.21,0.31,0.31,0.35,0.31,0.66,0.49,0.17,0.18,0.65,0.11,0.59,0.25,0.45,0.68,0.06652916153435995,0.21752019335303763,0.9256132615417885,0.24055791387757242,0.09858590665145361,0.21509312954853455,0.3377677976537149,0.2174623210250902,0.6732397298553212,0.7249328455144207,0.2158904879342316,0.1292997007279139,0.19904442412694312,0.26301521270002504,0.0814299009140462,0.5119529421306026,0.292796727706335,0.15,0.11,0.05,0.19114752809975666,0.08754251226970311,0.7177923565367279,0.37751547533055474,0.0,0.20694253345401736,0.26
199,0.01,0.29,0.58,0.52,0.09,0.01,0.42,0.45,0.32,0.58,0.0,0.0,0.16,0.44,0.11,0.27,0.58,0.47,0.43,0.19,0.22,0.28,0.19,0.13,0.09,0.13,0.32,0.03,0.49,0.64,0.71,0.18,0.37,0.48,1.0,0.2,1.0,0.23,0.7,0.4,0.73,0.75,0.34,0.27,0.27,0.31,0.33,0.57,0.63,0.02,0.55,0.0,0.3,0.59,0.63,0.79,0.04,0.08,0.07,0.08,0.94,0.09,0.15,0.14,0.32,0.26,0.43,0.35,0.15,0.62,0.0,0.02,0.74,0.4,0.21,0.65,0.46,0.82,0.21,0.06,0.06,0.08,0.11,0.14,0.13,0.2,0.37,0.24,0.37,0.01,0.0,0.06,0.8,0.62,0.77,0.73,0.06962353581382841,0.2174464371841098,0.9251786842675858,0.24858642770156353,0.1011506995413447,0.21107244304696593,0.34540206865292755,0.21750525247951763,0.6843637813642762,0.7246905141775126,0.22522099601644785,0.14125395321721007,0.10421323427823237,0.2565353888835684,0.07605557117582945,0.5578335991705312,0.3073739362748879,0.03,0.11,0.02,0.16902443641063225,0.07493194883804166,0.6978382266501488,0.44272984621077066,0.0,0.1997530914375074,0.42
200,0.03,0.58,0.28,0.7,0.18,0.22,0.42,0.59,0.33,0.18,0.04,1.0,0.41,0.84,0.16,0.35,0.21,0.13,0.14,0.34,0.28,0.3,0.25,0.13,0.23,0.26,0.35,0.02,0.16,0.17,0.28,0.23,0.29,0.78,0.25,0.21,0.25,0.28,0.55,0.45,0.59,0.59,0.6,0.65,0.65,0.71,0.57,0.63,0.67,0.01,0.31,0.03,0.42,0.5,0.55,0.66,0.55,0.57,0.57,0.63,0.65,0.25,0.36,0.36,0.64,0.62,0.64,0.58,0.34,0.52,0.5,0.04,0.7,0.6,0.15,0.27,0.83,0.1,0.09,0.18,0.16,0.13,0.61,0.52,0.58,0.58,0.54,0.58,0.51,0.0,0.0,0.55,0.17,0.29,0.48,0.28,0.07020559196596299,0.21745593208165404,0.9254221494660567,0.2454293814840082,0.097848777468448,0.21182171833964025,0.34467576508060127,0.21750976641046532,0.6877579681767982,0.7274444876282143,0.21535506063417442,0.13340917157227444,0.06969237902961511,0.2595588230541317,0.07423866948101407,0.5679149266909254,0.28917832352084644,0.01,0.57,0.08,0.16382696205463187,0.07539709783860549,0.70067946285628,0.4463184681366433,0.0,0.19986193193139057,0.18
201,0.0,0.44,0.03,0.93,0.12,0.07,0.51,0.58,0.53,0.56,0.02,1.0,0.55,0.6,0.24,0.78,0.6,0.1,0.53,0.58,0.55,0.55,0.1,0.0,0.3,0.48,0.53,0.0,0.06,0.21,0.29,0.44,0.21,0.58,0.31,0.44,0.22,0.56,0.33,0.57,0.29,0.32,0.41,0.8,0.82,0.92,0.85,0.43,0.51,0.0,0.01,0.01,0.12,0.2,0.27,0.29,0.07,0.11,0.14,0.14,0.77,0.1,0.18,0.17,0.36,0.46,0.17,0.71,0.05,0.49,0.5,0.01,0.82,0.63,0.07,0.38,0.35,0.03,0.0,0.51,0.51,0.51,0.54,0.6,0.76,0.62,0.4,0.5,0.72,0.0,0.02,0.27,0.71,0.7,0.58,0.88,0.07000366064388075,0.21745750544564058,0.9250088457597172,0.24685247183733502,0.0995529341252519,0.21725901894055788,0.33799451025712335,0.2174972989002005,0.6893865322290673,0.7293871256554342,0.22107938459593257,0.13446509703998039,0.10038574897028119,0.25973071015643595,0.07654805438352341,0.553215547120947,0.2823280281087408,0.01,0.34,0.34,0.15942556131582963,0.07814899267766928,0.6971883191204382,0.4121435069510551,0.0,0.19151425044100034,0.13
202,0.01,0.56,0.0,0.89,0.01,0.24,0.49,0.53,0.33,0.36,0.02,1.0,0.28,0.58,0.07,0.26,0.5,0.28,0.61,0.27,0.18,0.17,0.34,0.0,0.01,0.23,0.28,0.01,0.3,0.4,0.65,0.04,0.49,0.43,0.61,0.22,0.87,0.06,0.68,0.36,0.56,0.63,0.6,0.61,0.59,0.63,0.66,0.29,0.28,0.01,0.17,0.0,0.04,0.08,0.07,0.06,0.01,0.01,0.01,0.01,0.81,0.1,0.36,0.36,0.6,0.55,0.69,0.71,0.24,0.53,0.5,0.01,0.83,0.73,0.73,0.69,0.35,0.3,0.08,0.04,0.03,0.02,0.19,0.19,0.18,0.26,0.33,0.03,0.5,0.0,0.0,0.08,0.68,0.68,0.8,0.79,0.06951277805827516,0.21741861912278138,0.9247027770683428,0.2467022529898455,0.09797202208342859,0.2116215414648357,0.3489851659347256,0.2175189962092591,0.7275884494969418,0.7123319171125587,0.23173263408236433,0.13853768115851,0.10871953245128763,0.2551147567603524,0.07558802295052014,0.5549624824157873,0.28016685318817225,0.02,0.14,0.04,0.15560831338118064,0.07747507200816961,0.6950393206631302,0.47844237211219987,0.0,0.18624622707146776,0.29
203,0.01,0.89,0.05,0.33,1.0,0.74,0.52,0.56,0.4,0.34,0.02,1.0,0.41,0.6,0.18,0.31,0.37,0.69,0.37,0.35,0.26,0.33,0.31,0.2,0.27,0.24,0.36,0.01,0.24,0.81,0.77,0.2,0.41,0.44,0.52,0.29,0.68,0.25,0.33,0.59,0.43,0.39,0.97,0.68,0.58,0.64,0.6,0.6,0.39,0.01,0.33,0.04,0.32,0.4,0.47,0.51,0.86,0.93,1.0,1.0,0.0,0.97,1.0,1.0,0.91,0.94,0.83,0.47,1.0,0.65,0.0,0.01,0.9,0.47,0.11,0.16,0.5,0.14,0.58,0.48,0.54,0.54,0.63,0.63,0.73,0.63,0.53,0.59,0.24,0.0,0.0,1.0,0.37,0.58,0.76,0.68,0.07052922654754323,0.21747413432074822,0.9250743689395847,0.24246706435552695,0.08669215414626563,0.21486824155219675,0.3538701213715044,0.21748243871086312,0.6059227699492933,0.7461971188398069,0.20541829610201312,0.11784227927451024,0.16027911420639407,0.26830021827884154,0.08202061648079506,0.5910746442237438,0.30946679194620486,0.0,0.8,0.07,0.15444852114699426,0.07061740292787666,0.7227768899805729,0.41557148397343263,0.0,0.19688001841168035,0.68
204,0.0,0.35,0.0,0.97,0.06,0.03,0.35,0.5,0.31,0.47,0.0,0.0,0.32,0.62,0.21,0.55,0.53,0.21,0.42,0.31,0.33,0.32,0.27,0.2,0.18,0.21,0.38,0.01,0.14,0.34,0.52,0.19,0.07,0.7,0.81,0.23,0.83,0.22,0.44,0.3,0.43,0.45,0.38,0.74,0.75,0.74,0.61,0.79,0.86,0.0,0.18,0.0,0.23,0.23,0.23,0.33,0.04,0.03,0.03,0.04,0.93,0.05,0.1,0.1,0.38,0.45,0.31,0.54,0.06,0.43,0.5,0.01,0.91,0.5,0.05,0.28,0.31,0.11,0.22,0.17,0.16,0.15,0.28,0.28,0.28,0.29,0.31,0.51,0.35,0.0,0.0,0.06,0.89,0.54,0.81,0.84,0.06943742207215109,0.21746110066815685,0.9255170597488904,0.24691392559076072,0.09974982041174041,0.21666011261326057,0.34082237127671955,0.21749648976010144,0.708232732864976,0.7301945445671735,0.22487327102411547,0.14121178417869668,0.11322407556941805,0.25570257556159237,0.07869338664981101,0.5556640256810177,0.2821046188134794,0.01,0.28,0.01,0.17223132502916016,0.07774343611312318,0.7001759013750859,0.47655659395791455,0.0,0.19159700515400413,0.05
205,0.16,0.32,0.02,0.9,0.21,0.05,0.56,0.61,0.53,0.39,0.18,1.0,0.23,0.53,0.28,0.59,0.41,0.26,0.4,0.3,0.3,0.3,0.21,0.18,0.24,0.22,0.28,0.17,0.45,0.13,0.17,0.56,0.4,0.46,0.27,0.67,0.31,0.54,0.57,0.61,0.62,0.62,0.33,0.54,0.59,0.68,0.5,0.53,0.59,0.03,0.15,0.04,0.76,0.73,0.67,0.62,0.27,0.23,0.19,0.16,0.88,0.05,0.14,0.11,0.29,0.4,0.24,0.43,0.12,0.57,0.0,0.09,0.88,0.39,0.08,0.15,0.56,0.18,0.16,0.14,0.14,0.15,0.28,0.31,0.36,0.29,0.74,0.4,0.42,0.27,0.19,0.15,0.35,0.29,0.44,0.41,0.02,0.09,0.97,0.13,0.06,0.21,0.67,0.09,0.9,0.93,0.08,0,0.14,0.07,0.05,0.93,0.24,0.11,0.25,0.2,0.06,0.04,0.93,1,1.0,0.14,0.16
206,0.2,0.37,0.03,0.59,1.0,0.19,0.31,0.44,0.26,0.38,0.21,1.0,0.59,0.67,0.22,0.61,0.34,0.19,0.43,0.61,0.58,0.6,0.6,0.37,0.46,0.41,0.53,0.06,0.12,0.13,0.19,0.5,0.2,0.62,0.59,0.29,0.17,0.63,0.5,0.48,0.54,0.54,0.43,0.72,0.73,0.86,0.65,0.44,0.45,0.03,0.11,0.2,0.52,0.56,0.61,0.62,0.81,0.76,0.76,0.7,0.53,0.37,0.2,0.18,0.41,0.48,0.35,0.49,0.29,0.58,0.0,0.12,0.85,0.46,0.12,0.18,0.46,0.07,0.16,0.92,0.94,0.93,0.77,0.75,0.92,0.75,0.52,0.57,0.15,0.0,0.04,0.66,0.38,0.51,0.73,0.6,0.03,0.12,0.96,0.16,0.03,0.09,0.21,0.12,0.62,0.84,0.04,0.15,0.38,0.16,0.03,0.5,0.76,0.06,0.54,0.09,0.09,0.07,0.92,1,0.42,0.24,0.26
207,0.0,0.35,0.03,0.95,0.02,0.04,0.39,0.42,0.25,0.54,0.0,0.0,0.23,0.52,0.8,0.52,0.64,0.26,0.57,0.25,0.23,0.22,0.34,0.21,0.41,0.29,0.27,0.01,0.23,0.25,0.4,0.18,0.34,0.48,0.83,0.39,0.85,0.28,0.45,0.24,0.44,0.46,0.4,0.69,0.71,0.78,0.66,0.6,0.75,0.0,0.08,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.97,0.03,0.15,0.15,0.37,0.38,0.35,0.68,0.05,0.39,0.5,0.02,0.71,0.67,0.13,0.63,0.19,0.36,0.39,0.06,0.05,0.06,0.13,0.15,0.13,0.17,0.25,0.13,0.24,0.01,0.0,0.01,0.81,0.66,0.79,0.79,0.07007913802993915,0.21743730840728737,0.9252591202443485,0.24926539192491184,0.09726967384761476,0.21443549251851413,0.34544305353587845,0.21751070081957297,0.6814360579630696,0.7273241677278492,0.22608913362615868,0.1398179485020558,0.1251475536969373,0.2570819044737346,0.07661192758799887,0.5564865270982498,0.30810359454716085,0.01,0.18,0.01,0.16109761928572863,0.07715657876966364,0.6985782957963012,0.4735111520270455,0.0,0.19889846437440784,0.19
208,0.03,0.4,0.01,0.98,0.07,0.01,0.3,0.4,0.25,0.53,0.04,1.0,0.54,0.52,0.28,0.67,0.56,0.21,0.61,0.59,0.52,0.5,0.43,0.3,0.34,0.53,0.61,0.01,0.1,0.09,0.19,0.51,0.27,0.57,0.29,0.63,0.17,0.65,0.2,0.48,0.3,0.27,0.51,0.8,0.83,0.87,0.82,0.41,0.53,0.01,0.1,0.01,0.23,0.25,0.31,0.29,0.09,0.08,0.1,0.08,0.91,0.05,0.21,0.2,0.42,0.59,0.14,0.69,0.03,0.44,0.5,0.02,0.9,0.59,0.09,0.35,0.0,0.02,0.11,0.55,0.51,0.48,0.45,0.57,0.64,0.54,0.45,0.47,0.43,0.0,0.0,0.16,0.85,0.87,0.87,0.85,0.06961531017233669,0.21747686952803819,0.9240195439227662,0.2463416677594065,0.09917533108028387,0.21446734832955805,0.3439773093078182,0.21747297193605722,0.6877414275138496,0.7265302382635326,0.21959946899821725,0.12838024925766583,0.1050035319614826,0.25978919204008577,0.07607129846043012,0.5346879747743134,0.302246101192166,0.01,0.5,0.89,0.1551683770888984,0.07567378607164099,0.7017729231567791,0.4020184761671181,0.0,0.19713792655258988,0.03
209,0.0,0.31,0.24,0.74,0.26,0.02,0.97,1.0,1.0,0.39,0.0,0.0,0.18,0.62,0.29,0.66,0.36,0.04,0.52,0.49,0.3,0.32,0.2,0.12,0.24,0.1,0.52,0.03,0.76,0.18,0.18,0.94,0.35,0.34,0.27,1.0,0.23,0.77,0.11,1.0,0.15,0.12,0.32,0.73,0.75,0.85,0.79,0.37,0.53,0.0,0.14,0.0,0.81,0.79,0.78,0.77,0.37,0.32,0.28,0.26,0.88,0.06,0.12,0.08,0.33,0.41,0.31,0.36,0.09,0.58,0.0,0.01,0.84,0.34,0.0,0.46,0.73,0.3,0.07,0.18,0.19,0.2,0.24,0.27,0.37,0.27,1.0,0.23,0.25,0.0,0.0,0.19,0.39,0.28,0.06,0.14,0.07133688379449621,0.2174467586093396,0.9267886809045855,0.24714999849640298,0.09917192496811422,0.21078429168723556,0.3491308861438186,0.21747910081708902,0.6810697480649441,0.7299997874958999,0.2280876367892084,0.13316390810642525,0.14771818819517002,0.2587520078368524,0.07430167049669836,0.5359132431248903,0.32238501924634555,0.02,0.13,0.0,0.14788653861662204,0.07876171132494636,0.7025274054151356,0.44126326587699144,0.0,0.1975418576207777,0.15
210,0.01,0.36,0.62,0.38,0.23,0.16,0.28,0.51,0.29,0.39,0.02,1.0,0.35,0.72,0.1,0.44,0.35,0.18,0.49,0.39,0.37,0.4,0.38,0.2,0.27,0.32,0.38,0.01,0.16,0.26,0.4,0.39,0.3,0.71,0.11,0.47,0.28,0.44,0.67,0.58,0.61,0.66,0.46,0.42,0.49,0.58,0.49,0.83,0.9,0.02,0.6,0.01,0.48,0.49,0.67,0.71,0.52,0.47,0.58,0.56,0.72,0.16,0.36,0.3,0.4,0.49,0.34,0.42,0.27,0.63,0.0,0.01,0.86,0.39,0.13,0.26,0.21,0.15,0.14,0.26,0.25,0.24,0.57,0.5,0.51,0.43,0.44,0.46,0.24,0.01,0.02,0.46,0.13,0.52,0.54,0.36,0.07127756331561486,0.2175154474221559,0.9267570425367351,0.24771263871605867,0.10152298380037972,0.21678538485068377,0.33768002361264193,0.2174547310224675,0.6221270754000727,0.7306744564872303,0.22141025888601662,0.13280811592067504,0.1200992135315544,0.2604084194433904,0.0693546907419032,0.5341827521775162,0.2833946562386584,0.0,0.54,1.0,0.1470367490537342,0.07510273416474367,0.7128037060443089,0.3880149011790289,0.0,0.20649946969237054,0.29
211,0.0,0.31,0.01,0.99,0.03,0.0,0.36,0.35,0.21,0.57,0.02,1.0,0.33,0.41,0.05,0.55,0.65,0.16,0.64,0.35,0.36,0.33,0.38,0.01,0.97,0,1.0,0.0,0.13,0.23,0.3,0.33,0.25,0.42,0.54,0.44,0.41,0.52,0.33,0.19,0.32,0.34,0.34,0.78,0.81,0.86,0.84,0.72,0.54,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.08,0.09,0.35,0.38,0.23,0.77,0.03,0.36,0.5,0.01,0.75,0.73,0.02,0.5,0.44,0.15,0.22,0.09,0.09,0.1,0.16,0.17,0.17,0.19,0.3,0.09,0.25,0.0,0.0,0.02,0.77,0.79,0.83,0.78,0.06927318127514204,0.21748628867624875,0.9238910257668189,0.24580825393523179,0.09663499940817388,0.21568731853693035,0.3373791907431277,0.21747687880542585,0.6711909761697314,0.7245981167856749,0.2222861903808041,0.13804566141287705,0.11892073630576261,0.2579421433476746,0.07692813045551358,0.555500375936806,0.32085302696300955,0.01,0.24,0.04,0.16412383382479823,0.07719960969548156,0.6999399267481605,0.4066975635140916,0.0,0.19624714218055095,0.01
212,0.03,0.19,0.25,0.75,0.1,0.22,0.22,0.5,0.29,0.41,0.04,1.0,0.27,0.62,0.22,0.4,0.39,0.21,0.31,0.28,0.35,0.38,0.23,0.14,0.21,0.21,0.33,0.02,0.27,0.25,0.37,0.27,0.26,0.66,0.24,0.21,0.29,0.31,0.97,0.62,0.85,0.93,0.26,0.4,0.43,0.46,0.22,0.66,0.67,0.02,0.51,0.03,0.48,0.6,0.64,0.67,0.56,0.61,0.6,0.57,0.65,0.3,0.16,0.11,0.2,0.18,0.28,0.34,0.29,0.9,0.0,0.09,0.46,0.37,0.16,0.28,0.67,0.34,0.18,0.2,0.19,0.18,0.47,0.42,0.44,0.43,0.57,0.55,0.4,0.0,0.0,0.49,0.15,0.3,0.52,0.35,0.07070969689268825,0.21739897955542645,0.9255388492970811,0.24908041386965438,0.09914111915697377,0.2152258568164187,0.3425016952762787,0.21754124428549146,0.681369127570894,0.7217596981590324,0.2298439051483948,0.14317850093466017,0.10222464044520185,0.25252690018358737,0.07049372053734201,0.5781926292998778,0.31002397428706785,0.02,0.35,0.16,0.15884639644163145,0.07526078178187023,0.6912286168471349,0.47206252537297405,0.0,0.2011862594011662,0.66
213,0.01,0.44,0.06,0.84,0.4,0.11,0.41,0.47,0.35,0.53,0.03,1.0,0.57,0.59,0.16,0.75,0.61,0.12,0.59,0.62,0.53,0.54,0.35,0.0,0.33,0.46,0.57,0.01,0.08,0.24,0.28,0.52,0.22,0.53,0.34,0.39,0.24,0.58,0.24,0.55,0.29,0.28,0.52,0.82,0.84,0.82,0.88,0.43,0.54,0.0,0.11,0.02,0.4,0.39,0.43,0.42,0.45,0.38,0.38,0.35,0.66,0.21,0.25,0.23,0.45,0.55,0.24,0.69,0.09,0.49,0.5,0.03,0.71,0.62,0.23,0.53,0.0,0.07,0.08,0.59,0.54,0.5,0.59,0.6,0.67,0.6,0.41,0.47,0.76,0.0,0.0,0.48,0.6,0.83,0.67,0.67,0.0692578848350095,0.21742676912218445,0.9248835743984346,0.2476676805953338,0.10617221043400038,0.2113485571902629,0.33727502371228546,0.2175322768126855,0.713587799009423,0.7176500294729918,0.21855954284349155,0.13278080357861205,0.11312920489501643,0.2589723539091888,0.07347112694844873,0.5277047560994081,0.30435426372282925,0.01,0.53,1.0,0.16198213936637706,0.07671828194813135,0.6999305969041609,0.4289979199064301,0.0,0.1914036300848343,0.05
214,0.01,0.64,0.05,0.9,0.02,0.16,0.46,0.51,0.29,0.17,0.0,0.0,0.44,0.77,0.83,0.44,0.23,0.12,0.25,0.41,0.32,0.32,0.21,0.31,0.25,0.21,0.28,0.01,0.18,0.21,0.3,0.31,0.31,0.64,0.53,0.27,0.42,0.44,0.36,0.21,0.38,0.38,0.6,0.83,0.81,0.83,0.76,0.41,0.44,0.0,0.09,0.0,0.25,0.35,0.43,0.61,0.06,0.08,0.09,0.11,0.86,0.1,0.27,0.31,0.69,0.64,0.76,0.73,0.24,0.25,0.5,0.02,0.72,0.75,0.14,0.5,0.88,0.33,0.13,0.15,0.16,0.18,0.28,0.28,0.36,0.37,0.5,0.63,0.44,0.0,0.0,0.1,0.64,0.32,0.49,0.62,0.06938358275617329,0.21744678036393536,0.9243347397491598,0.2465498562945147,0.09353576179674528,0.21670690942254378,0.3476213298726508,0.21750956878507693,0.6950786572967744,0.728348900237762,0.21455718623523545,0.1329666547982436,0.10079759604860195,0.2599272336703991,0.07667760745368893,0.5493960842298995,0.29344099272072577,0.11,0.03,0.0,0.17582993981632844,0.07684094896054927,0.6927063385015653,0.4488212816133453,0.0,0.20157940674041308,0.27
